省_边界,省代码,市_边界,市代码,县_边界,县代码,说明,年度,批复,县类型,市类型,省类型,边界市_clean,边界县_clean,市县匹配键,編號,原地名,今属市/县/区,今属行政区划,省_表格,市_表格,县_表格,文獻來源,語音特徵大類,語音特徵小類及編碼,標準化語音特徵,方言類型判斷,區域傾向,現代方言區參照,古今關係,證據等級,今属行政区划_原始,拆分序号,表市_clean,表县_clean,匹配方式
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-PYG-011,番禺,越秀区,广东省广州市越秀区,广东省,广州市,越秀区,[民國]《續番禺縣志稿》，1918,聲調,D06 上去互變,去聲相關變讀,粵語,核心區,粵語區,延續,B,广东省广州市越秀区,1.0,广州,越秀,市县精确匹配
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-PYG-012,番禺,越秀区,广东省广州市越秀区,广东省,广州市,越秀区,[民國]《續番禺縣志稿》，1918,聲調,D06 上去互變,去聲相關變讀,粵語,核心區,粵語區,延續,B,广东省广州市越秀区,1.0,广州,越秀,市县精确匹配
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-PYG-013,番禺,越秀区,广东省广州市越秀区,广东省,广州市,越秀区,[民國]《續番禺縣志稿》，1918,聲母,S01 輕唇讀重唇 / 重唇音保存,輕唇讀重唇 / 重唇音保存,粵語,核心區,粵語區,延續,B,广东省广州市越秀区,1.0,广州,越秀,市县精确匹配
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-PYG-014,番禺,越秀区,广东省广州市越秀区,广东省,广州市,越秀区,[民國]《續番禺縣志稿》，1918,聲母,S01 輕唇讀重唇 / 重唇音保存,輕唇讀重唇 / 重唇音保存,粵語,核心區,粵語區,延續,B,广东省广州市越秀区,1.0,广州,越秀,市县精确匹配
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-PYG-015,番禺,越秀区,广东省广州市越秀区,广东省,广州市,越秀区,[民國]《續番禺縣志稿》，1918,韻母,Y06 有厚近混 / 流攝內部近讀,有厚近混,粵語,核心區,粵語區,延續,B,广东省广州市越秀区,1.0,广州,越秀,市县精确匹配
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-PYG-016,番禺,越秀区,广东省广州市越秀区,广东省,广州市,越秀区,[民國]《續番禺縣志稿》，1918,聲母,S01 輕唇讀重唇 / 重唇音保存,輕唇讀重唇 / 重唇音保存,粵語,核心區,粵語區,延續,B,广东省广州市越秀区,1.0,广州,越秀,市县精确匹配
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-PYG-017,番禺,越秀区,广东省广州市越秀区,广东省,广州市,越秀区,[民國]《續番禺縣志稿》，1918,聲母,S01 輕唇讀重唇 / 重唇音保存,輕唇讀重唇 / 重唇音保存,粵語,核心區,粵語區,延續,B,广东省广州市越秀区,1.0,广州,越秀,市县精确匹配
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-YZ-001,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[雍正]《廣東通志》，1731,非語音特徵,/,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-YZ-018,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[雍正]《廣東通志》，1731,非語音特徵,U01 孤立詞音/備查,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-YZ-019,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[雍正]《廣東通志》，1731,非語音特徵,U01 孤立詞音/備查,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-YZ-020,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[雍正]《廣東通志》，1731,聲調,D04 上聲讀平,上聲相關變讀,粵語,核心區,粵語區,延續,B,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-YZ-021,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[雍正]《廣東通志》，1731,韻母,Y01 蟹攝內部近讀,崽讀宰,粵語,核心區,粵語區,延續,B,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-YZ-022,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[雍正]《廣東通志》，1731,韻母,Y01 蟹攝內部近讀,齊咍近混,粵語,核心區,粵語區,延續,B,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-YZ-023,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[雍正]《廣東通志》，1731,韻母,Y06 有厚近混 / 流攝內部近讀,有厚近混,粵語,核心區,粵語區,延續,B,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-DG-001,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[道光]《廣東通志》，1822,非語音特徵,/,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-DG-018,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[道光]《廣東通志》，1822,非語音特徵,U01 孤立詞音/備查,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-DG-019,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[道光]《廣東通志》，1822,韻母,Y07 文魂近讀 / 臻攝內部近讀,文魂近讀 / 臻攝內部近讀,粵語,核心區,粵語區,延續,B,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-DG-021,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[道光]《廣東通志》，1822,非語音特徵,U01 孤立詞音/備查,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-DG-028,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[道光]《廣東通志》，1822,韻母,Y03 遇止近讀 / 魚虞支微相通,虞模近混,粵語,核心區,粵語區,延續,B,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-DG-029,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[道光]《廣東通志》，1822,韻母,Y05 效攝與遇攝近讀,效攝與遇攝近讀,粵語,核心區,粵語區,延續,B,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-DG-030,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[道光]《廣東通志》，1822,韻母,Y05 效攝與遇攝近讀,效攝與遇攝近讀,粵語,核心區,粵語區,延續,B,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-DG-031,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[道光]《廣東通志》，1822,韻母,Y06 有厚近混 / 流攝內部近讀,有厚近混,粵語,核心區,粵語區,延續,B,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-DG-032,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[道光]《廣東通志》，1822,韻母,Y05 效攝與遇攝近讀,效攝與遇攝近讀,粵語,核心區,粵語區,延續,B,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-DG-033,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[道光]《廣東通志》，1822,韻母,Y05 效攝與遇攝近讀,效攝與遇攝近讀,粵語,核心區,粵語區,延續,B,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-QY-019,省會,广州市,广东省广州市,广东省,广州市,越秀区,[民國]《清遠縣志》，1937,韻母,Y01 蟹攝內部近讀,省會造讀在路切,粵語,核心區,粵語區,延續,A,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-QY-027,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[民國]《清遠縣志》，1937,韻母,Y01 蟹攝內部近讀,之咍近混,粵語,核心區,粵語區,延續,B,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZF-001,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[康熙]《新修廣州府志》，1673,非語音特徵,U01 孤立詞音/備查,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZF-002,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[康熙]《新修廣州府志》，1673,非語音特徵,U01 孤立詞音/備查,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZF-003,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[康熙]《新修廣州府志》，1673,非語音特徵,U01 孤立詞音/備查,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZF-004,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[康熙]《新修廣州府志》，1673,非語音特徵,U01 孤立詞音/備查,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZF-005,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[康熙]《新修廣州府志》，1673,韻母,Y01 蟹攝內部近讀,仔讀濟,粵語,核心區,粵語區,延續,A,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZQL-001,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[乾隆]《新修廣州府志》，1759,非語音特徵,U01 孤立詞音/備查,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZQL-004,廣州府,广州市,广东省广州市,广东省,广州市,越秀区,[乾隆]《新修廣州府志》，1759,聲調,D12 調值高下描述,孻讀賴平聲,粵語,核心區,粵語區,延續,A,广东省广州市辖境,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZQL-005,廣州府,广州市,广东省广州市,广东省,广州市,越秀区,[乾隆]《新修廣州府志》，1759,韻母,Y01 蟹攝內部近讀,屘讀米,粵語,核心區,粵語區,延續,A,广东省广州市辖境,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZQL-006,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[乾隆]《新修廣州府志》，1759,韻母,Y01 蟹攝內部近讀,來讀黎,粵語,核心區,粵語區,延續,B,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZQL-007,廣州府,广州市,广东省广州市,广东省,广州市,越秀区,[乾隆]《新修廣州府志》，1759,韻母,Y06 有厚近混 / 流攝內部近讀,有厚近混,粵語,核心區,粵語區,延續,A,广东省广州市辖境,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZQL-008,廣州府,广州市,广东省广州市,广东省,广州市,越秀区,[乾隆]《新修廣州府志》，1759,韻母,Y01 蟹攝內部近讀,搋讀釵,粵語,核心區,粵語區,延續,A,广东省广州市辖境,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZQL-009,廣州府,广州市,广东省广州市,广东省,广州市,越秀区,[乾隆]《新修廣州府志》，1759,聲調,D04 上聲讀平,上聲相關變讀,粵語,核心區,粵語區,延續,A,广东省广州市辖境,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZQL-010,廣州府,广州市,广东省广州市,广东省,广州市,越秀区,[乾隆]《新修廣州府志》，1759,非語音特徵,U01 孤立詞音/備查,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市辖境,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZQL-011,廣州府,广州市,广东省广州市,广东省,广州市,越秀区,[乾隆]《新修廣州府志》，1759,聲調,D04 上聲讀平,上聲相關變讀,粵語,核心區,粵語區,延續,A,广东省广州市辖境,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZQL-012,廣州府,广州市,广东省广州市,广东省,广州市,越秀区,[乾隆]《新修廣州府志》，1759,非語音特徵,U01 孤立詞音/備查,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市辖境,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZGX-001,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[光緒]《廣州府志》，1879,非語音特徵,U01 孤立詞音/備查,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZGX-004,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[光緒]《廣州府志》，1879,非語音特徵,U01 孤立詞音/備查,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZGX-005,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[光緒]《廣州府志》，1879,非語音特徵,U01 孤立詞音/備查,暫不提取,粵語,核心區,粵語區,弱延續,C,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
广东省,440000,广州市,440100,越秀区,440104,,0,,市辖区,地级市,省,广州,越秀,广州_越秀,GD-GZGX-006,廣州,广州市,广东省广州市,广东省,广州市,越秀区,[光緒]《廣州府志》，1879,聲調,D04 上聲讀平,上聲相關變讀,粵語,核心區,粵語區,延續,A,广东省广州市,1.0,广州,越秀,仅市展开到该市所有县区
